180,90,200,30,994166.2520079999,2
180,90,200,20,985312.2345520002,10
180,90,200,25,985312.2345520002,10
180,90,200,35,994166.2520079999,2
180,90,190,35,994267.66612,2
180,90,210,20,984891.3989999997,10
180,90,210,25,984891.3989999997,10
180,90,210,30,1011176.1260480001,3
180,90,210,35,1011176.1260480001,3
180,90,220,20,989312.1921280001,9
180,90,220,25,989312.1921280001,9
180,90,220,30,1010864.222488,3
180,90,220,35,1010864.222488,3
180,90,230,20,988784.7925440001,10
180,90,230,25,988784.7925440001,10
180,90,230,30,1011897.7704720002,5
180,90,230,35,1011897.7704720002,5
180,90,240,20,988658.6932080002,10
180,90,240,25,988658.6932080002,10
180,90,240,30,1012011.35532,5
190,50,150,20,1004213.2796639998,16
180,90,240,35,1012011.35532,5
190,50,150,25,1004213.2796639998,16
190,50,150,35,1005876.216464,1
190,50,150,30,1005876.216464,1
190,50,160,20,999407.8446079995,14
190,50,160,25,999407.8446079995,14
190,50,160,30,1005873.369184,1
190,50,160,35,1005873.369184,1
190,50,170,20,998205.8063600005,15
190,50,170,25,998205.8063600005,15
190,50,170,30,1006697.9212480001,2
190,50,170,35,1006697.9212480001,2
190,50,180,20,998431.08788,15
190,50,180,25,998431.08788,15
190,50,180,30,1007012.308944,2
190,50,180,35,1007012.308944,2
190,50,190,20,996258.8372640003,14
190,50,190,30,1007007.5433759999,2
190,50,190,25,996258.8372640003,14
190,50,190,35,1007007.5433759999,2
190,50,200,20,988648.4916719999,11
190,50,200,25,988648.4916719999,11
190,50,200,35,1007108.992504,2
190,50,200,30,1007108.992504,2
190,50,210,20,985747.4597360003,10
180,90,200,25,985312.2345520002,10
180,90,200,35,994166.2520079999,2
180,90,190,35,994267.66612,2
180,90,200,20,985312.2345520002,10
180,90,200,30,994166.2520079999,2
180,90,210,20,984891.3989999997,10
180,90,210,30,1011176.1260480001,3
180,90,210,25,984891.3989999997,10
180,90,210,35,1011176.1260480001,3
180,90,220,20,989312.1921280001,9
180,90,220,25,989312.1921280001,9
180,90,220,30,1010864.222488,3
180,90,230,20,988784.7925440001,10
180,90,220,35,1010864.222488,3
180,90,230,25,988784.7925440001,10
180,90,230,30,1011897.7704720002,5
180,90,240,20,988658.6932080002,10
180,90,240,25,988658.6932080002,10
180,90,230,35,1011897.7704720002,5
180,90,240,30,1012011.35532,5
190,50,150,20,1004213.2796639998,16
180,90,240,35,1012011.35532,5
190,50,150,25,1004213.2796639998,16
190,50,150,35,1005876.216464,1
190,50,150,30,1005876.216464,1
190,50,160,20,999407.8446079995,14
190,50,160,25,999407.8446079995,14
190,50,160,30,1005873.369184,1
190,50,160,35,1005873.369184,1
190,50,170,20,998205.8063600005,15
190,50,170,25,998205.8063600005,15
190,50,170,30,1006697.9212480001,2
190,50,170,35,1006697.9212480001,2
190,50,180,20,998431.08788,15
190,50,180,25,998431.08788,15
190,50,180,30,1007012.308944,2
190,50,190,35,1007007.5433759999,2
190,50,180,35,1007012.308944,2
190,50,190,20,996258.8372640003,14
190,50,190,25,996258.8372640003,14
190,50,190,30,1007007.5433759999,2
190,50,200,20,988648.4916719999,11
190,50,210,20,985747.4597360003,10
190,50,200,25,988648.4916719999,11
190,50,200,30,1007108.992504,2
190,50,200,35,1007108.992504,2
190,50,210,25,985747.4597360003,10
190,50,210,35,1006881.3001439999,3
190,50,210,30,1006881.3001439999,3
190,50,220,20,990545.5858480001,9
190,50,220,25,990545.5858480001,9
190,50,220,30,993954.28128,2
190,50,230,20,989922.8823679998,9
190,50,230,30,1002992.8127840001,2
190,50,230,25,989922.8823679998,9
190,50,220,35,993954.28128,2
190,50,230,35,1002992.8127840001,2
190,50,240,25,989602.3040080003,9
190,50,240,20,989602.3040080003,9
190,50,240,30,1010969.0615680001,3
190,60,150,25,1002824.0922160007,15
190,60,150,20,1002824.0922160007,15
190,50,240,35,1010969.0615680001,3
190,60,150,30,1005873.369184,1
190,60,150,35,1005873.369184,1
190,60,160,30,1003592.800504,2
190,60,160,20,999777.4516080002,14
190,60,160,25,999777.4516080002,14
190,60,160,35,1003592.800504,2
190,60,170,20,999918.0178,15
190,60,170,25,999918.0178,15
190,60,170,30,1004518.620632,3
190,60,170,35,1004518.620632,3
190,60,180,20,1001080.3088799998,14
190,60,180,25,1001080.3088799998,14
190,60,180,30,1006904.4459200001,2
190,60,190,25,995723.8372719996,11
190,60,190,20,995723.8372719996,11
190,60,180,35,1006904.4459200001,2
190,60,190,30,1007111.939704,2
190,60,190,35,1007111.939704,2
190,60,200,25,986266.8701920001,10
190,60,200,20,986266.8701920001,10
190,60,200,30,1007422.513936,2
190,60,200,35,1007422.513936,2
190,60,210,20,984698.2700799999,10
190,60,210,30,994163.8493280001,2
190,60,210,25,984698.2700799999,10
190,60,210,35,994163.8493280001,2
190,60,220,20,990132.4000000004,9
190,60,220,25,990132.4000000004,9
190,60,220,30,994166.2520079999,2
190,60,230,20,989610.3523280001,9
190,60,220,35,994166.2520079999,2
190,60,230,25,989610.3523280001,9
190,60,230,30,1011074.0543999999,3
190,60,230,35,1011074.0543999999,3
190,60,240,25,990020.7650320001,9
190,60,240,20,990020.7650320001,9
190,60,240,30,1010763.5757759999,3
190,60,240,35,1010763.5757759999,3
190,70,150,25,998838.8947120006,14
190,70,150,20,998838.8947120006,14
190,70,150,30,1011544.3897599999,2
190,70,150,35,1011544.3897599999,2
190,70,160,20,998845.5700480002,14
190,70,160,25,998845.5700480002,14
190,70,160,30,1007833.3276559998,3
190,70,160,35,1007833.3276559998,3
190,70,170,20,998392.926904,13
190,70,170,25,998392.926904,13
190,70,170,30,1004831.1638640002,3
190,70,180,20,996288.2078480003,14
190,70,170,35,1004831.1638640002,3
190,70,180,25,996288.2078480003,14
190,70,180,30,1004622.787056,3
190,70,180,35,1004622.787056,3
190,70,190,20,988963.4102719998,11
190,70,190,25,988963.4102719998,11
190,70,190,30,1007325.8004000001,2
190,70,190,35,1007325.8004000001,2
190,70,200,20,984592.712696,10
190,70,200,25,984592.712696,10
190,70,200,30,1006581.6354880001,3
190,70,200,35,1006581.6354880001,3
190,70,210,20,984085.471936,10
190,70,210,30,994166.2520079999,2
190,70,210,25,984085.471936,10
190,70,210,35,994166.2520079999,2
190,70,220,20,990331.3399520003,9
190,70,220,25,990331.3399520003,9
190,70,220,30,1011074.0543999999,3
190,70,230,20,990019.8174400001,9
190,70,220,35,1011074.0543999999,3
190,70,230,25,990019.8174400001,9
190,70,230,30,1010760.1775679999,3
190,70,230,35,1010760.1775679999,3
190,70,240,25,990629.9325359999,10
190,70,240,20,990629.9325359999,10
190,70,240,30,1010647.1779519997,3
190,70,240,35,1010647.1779519997,3
190,80,150,20,997388.9243280003,14
190,80,150,25,997388.9243280003,14
190,80,150,30,1005873.369184,1
190,80,150,35,1005873.369184,1
190,80,160,20,996524.936056,13
190,80,160,25,996524.936056,13
190,80,160,30,1005973.5294319999,1
190,80,160,35,1005973.5294319999,1
190,80,170,20,996400.7346560004,14
190,80,170,25,996400.7346560004,14
190,80,170,30,1004725.6745920001,3
190,80,170,35,1004725.6745920001,3
190,80,180,20,996288.2066160003,14
190,80,180,25,996288.2066160003,14
190,80,180,30,1004627.4726880002,3
190,80,180,35,1004627.4726880002,3
190,80,190,20,985508.5749039998,10
190,80,190,25,985508.5749039998,10
190,80,190,30,1007016.183128,2
190,80,190,35,1007016.183128,2
190,80,200,20,984285.7029120001,10
190,80,200,25,984285.7029120001,10
190,80,200,30,994269.804496,2
190,80,200,35,994269.804496,2
190,80,210,20,985000.2941680003,10
190,80,210,25,985000.2941680003,10
190,80,210,30,994272.087272,2
190,80,210,35,994272.087272,2
190,80,220,20,989507.300896,9
190,80,220,25,989507.300896,9
190,80,220,30,1011073.8439519999,3
190,80,220,35,1011073.8439519999,3
190,80,230,20,989398.680368,10
190,80,230,25,989398.680368,10
190,80,230,30,1010651.85368,3
190,80,230,35,1010651.85368,3
190,80,240,20,989403.0090080004,10
190,80,240,25,989403.0090080004,10
190,80,240,30,1011904.2917439998,5
190,80,240,35,1011904.2917439998,5
190,90,150,25,996818.542448,13
190,90,150,20,996818.542448,13
190,90,150,30,1005873.369184,1
190,90,150,35,1005873.369184,1
190,90,160,20,994292.5930480005,14
190,90,160,35,1005973.5294319999,1
190,90,160,25,994292.5930480005,14
190,90,160,30,1005973.5294319999,1
190,90,170,20,995232.5007120003,14
190,90,170,25,995232.5007120003,14
190,90,170,30,1007116.6952799999,2
190,90,170,35,1007116.6952799999,2
190,90,180,20,995677.2144399998,13
190,90,180,25,995677.2144399998,13
190,90,180,30,992932.57108,1
190,90,180,35,992932.57108,1
190,90,190,20,985393.5433039999,11
190,90,190,25,985393.5433039999,11
190,90,190,30,992297.4079199999,2
190,90,200,25,984990.3187280004,11
190,90,200,20,984990.3187280004,11
190,90,190,35,992297.4079199999,2
190,90,200,30,999573.4436560001,1
190,90,200,35,999573.4436560001,1
190,90,210,20,984162.9135360003,11
190,90,210,25,984162.9135360003,11
190,90,210,30,1007517.378144,2
190,90,210,35,1007517.378144,2
190,90,220,20,988885.5844319997,10
190,90,220,25,988885.5844319997,10
190,90,220,30,1007312.6311040001,2
190,90,230,20,988791.7116399996,10
190,90,220,35,1007312.6311040001,2
190,90,230,25,988791.7116399996,10
190,90,230,30,1008784.200712,4
190,90,230,35,1008784.200712,4
190,90,240,20,983427.1945440001,11
190,90,240,25,983427.1945440001,11
190,90,240,30,1008898.8397199999,4
190,90,240,35,1008898.8397199999,4
200,50,150,20,1005250.2462159998,16
200,50,150,30,1005876.216464,1
200,50,150,25,1005250.2462159998,16
200,50,150,35,1005876.216464,1
200,50,160,20,998972.002648,15
200,50,160,25,998972.002648,15
200,50,160,30,1005873.369184,1
200,50,160,35,1005873.369184,1
200,50,170,20,1000872.0081280003,14
200,50,170,25,1000872.0081280003,14
200,50,170,30,1005976.426672,1
200,50,170,35,1005976.426672,1
200,50,180,20,999932.7197200004,14
200,50,180,25,999932.7197200004,14
200,50,180,30,1007221.4140639999,2
200,50,180,35,1007221.4140639999,2
200,50,190,20,999005.2424879997,14
200,50,190,25,999005.2424879997,14
200,50,190,30,1007007.5433759999,2
200,50,190,35,1007007.5433759999,2
200,50,200,20,984808.7501680005,10
200,50,200,25,984808.7501680005,10
200,50,200,30,1007108.992504,2
200,50,200,35,1007108.992504,2
150,50,150,20,1004276.78133,19
150,50,150,30,1006375.54498,3
150,50,150,35,1006375.54498,3
150,50,150,25,1004276.78133,19
150,50,160,20,1005349.35231,18
150,50,160,25,1005349.35231,18
150,50,160,35,1006806.46629,2
150,50,160,30,1006806.46629,2
150,50,170,25,994219.132184,15
150,50,170,20,994219.132184,15
150,50,170,30,1006804.15354,2
150,50,170,35,1006804.15354,2
150,50,180,30,1007118.22668,2
150,50,180,20,997605.16068,15
150,50,180,25,997605.16068,15
150,50,180,35,1007118.22668,2
150,50,190,20,997018.885344,15
150,50,190,30,1007113.55104,2
150,50,190,25,997018.885344,15
150,50,190,35,1007113.55104,2
150,50,200,20,989586.438496,16
150,50,200,25,989586.438496,16
150,50,200,35,1007108.9925,2
150,50,200,30,1007108.9925,2
150,50,210,20,981444.889608,12
150,50,210,25,981444.889608,12
150,50,210,30,1007213.38883,2
150,50,220,20,987988.777616,11
150,50,220,25,987988.777616,11
150,50,210,35,1007213.38883,2
150,50,220,30,994904.901952,1
150,50,220,35,994904.901952,1
150,50,230,25,988091.947184,11
150,50,230,30,993961.717504,2
150,50,230,20,988091.947184,11
150,50,230,35,993961.717504,2
150,50,240,30,1003092.68702,2
150,50,240,35,1003092.68702,2
150,50,240,20,987792.681352,11
150,50,240,25,987792.681352,11
150,60,150,20,1003204.79513,18
150,60,150,25,1003204.79513,18
150,60,150,35,1006806.46629,2
150,60,150,30,1006806.46629,2
150,60,160,20,998113.467472,15
150,60,160,25,998113.467472,15
150,60,160,30,1004417.00878,3
150,60,160,35,1004417.00878,3
150,60,170,25,997580.642264,14
150,60,170,20,997580.642264,14
150,60,170,30,1007221.41406,2
150,60,180,20,997821.959704,14
150,60,170,35,1007221.41406,2
150,60,180,25,997821.959704,14
150,60,180,30,1007113.55104,2
150,60,180,35,1007113.55104,2
150,60,190,25,996313.750112,13
150,60,190,20,996313.750112,13
150,60,190,30,1007007.54338,2
150,60,190,35,1007007.54338,2
150,60,200,20,988969.885936,11
150,60,200,35,1007108.9925,2
150,60,210,20,991099.442896,9
150,60,200,25,988969.885936,11
150,60,200,30,1007108.9925,2
150,60,210,25,991099.442896,9
150,60,220,20,991188.926296,9
150,60,210,35,1007422.51394,2
150,60,210,30,1007422.51394,2
150,60,220,25,991188.926296,9
150,60,220,30,993740.756784,2
150,60,230,30,1011068.9911,3
150,60,230,20,990758.466648,9
150,60,230,25,990758.466648,9
150,60,220,35,993740.756784,2
150,60,230,35,1011068.9911,3
150,60,240,25,990019.750232,9
150,60,240,20,990019.750232,9
150,60,240,35,1010863.02242,3
150,60,240,30,1010863.02242,3
150,70,150,20,1000700.87371,16
150,70,150,30,1006804.15354,2
150,70,150,25,1000700.87371,16
150,70,150,35,1006804.15354,2
150,70,160,20,995399.482944,15
150,70,160,25,995399.482944,15
150,70,160,35,1004730.76262,3
150,70,160,30,1004730.76262,3
150,70,170,20,998227.169408,14
150,70,170,25,998227.169408,14
150,70,170,30,1004727.28593,3
150,70,170,35,1004727.28593,3
150,70,180,20,997166.045576,13
150,70,180,30,1007007.54338,2
150,70,180,25,997166.045576,13
150,70,180,35,1007007.54338,2
150,70,190,35,1007108.9925,2
150,70,190,25,996739.478904,12
150,70,190,30,1007108.9925,2
150,70,190,20,996739.478904,12
150,70,200,20,990003.154104,11
150,70,200,35,1007319.26144,2
150,70,200,30,1007319.26144,2
150,70,210,20,991005.564552,9
150,70,200,25,990003.154104,11
150,70,210,25,991005.564552,9
150,70,210,35,995110.02568,1
150,70,220,30,993954.28128,2
150,70,210,30,995110.02568,1
150,70,220,25,989921.280224,9
150,70,220,20,989921.280224,9
150,70,230,20,989614.49252,9
150,70,220,35,993954.28128,2
150,70,230,25,989614.49252,9
150,70,230,30,1010861.42774,3
150,70,230,35,1010861.42774,3
150,70,240,20,990630.234912,9
150,70,240,25,990630.234912,9
150,70,240,35,1010971.78637,3
150,70,240,30,1010971.78637,3
150,80,150,20,1001531.26129,17
150,80,150,25,1001531.26129,17
150,80,150,30,1004522.82078,3
150,80,160,25,996642.961456,15
150,80,160,20,996642.961456,15
150,80,150,35,1004522.82078,3
150,80,160,30,1004518.62063,3
150,80,160,35,1004518.62063,3
150,80,170,25,995880.72784,13
150,80,170,20,995880.72784,13
150,80,170,30,1004725.67459,3
150,80,170,35,1004725.67459,3
150,80,180,20,997762.253424,12
150,80,180,30,1007111.9397,2
150,80,180,35,1007111.9397,2
150,80,180,25,997762.253424,12
150,80,190,20,996954.91576,12
150,80,190,25,996954.91576,12
150,80,190,35,1007325.8004,2
150,80,190,30,1007325.8004,2
150,80,200,20,989170.945064,11
150,80,200,25,989170.945064,11
150,80,200,30,995110.02568,1
150,80,210,25,989106.31028,9
150,80,210,20,989106.31028,9
150,80,200,35,995110.02568,1
150,80,210,30,994163.683008,2
150,80,210,35,994163.683008,2
150,80,220,25,990437.774512,9
150,80,220,20,990437.774512,9
150,80,220,30,1011173.86352,3
150,80,220,35,1011173.86352,3
150,80,230,20,990019.982968,9
150,80,230,25,990019.982968,9
150,80,230,30,1010866.03427,3
150,80,230,35,1010866.03427,3
150,80,240,20,989613.739952,9
150,80,240,25,989613.739952,9
150,80,240,30,1010759.7579,3
150,80,240,35,1010759.7579,3
150,90,150,20,1000818.37479,16
150,90,150,25,1000818.37479,16
150,90,150,30,1004627.80514,3
150,90,150,35,1004627.80514,3
150,90,160,20,996478.88344,14
150,90,160,25,996478.88344,14
150,90,160,30,1004727.28593,3
150,90,160,35,1004727.28593,3
150,90,170,20,997830.751832,14
150,90,170,25,997830.751832,14
150,90,170,30,1004725.67459,3
150,90,170,35,1004725.67459,3
150,90,180,20,997879.91836,13
150,90,180,25,997879.91836,13
150,90,180,30,1004938.87555,3
150,90,180,35,1004938.87555,3
150,90,190,20,988969.915272,11
150,90,190,25,988969.915272,11
150,90,190,30,1007120.18027,2
150,90,190,35,1007120.18027,2
150,90,200,20,989310.934928,9
150,90,200,25,989310.934928,9
150,90,200,30,995005.99252,1
150,90,200,35,995005.99252,1
150,90,210,20,990030.426224,9
150,90,210,25,990030.426224,9
150,90,210,30,994165.977712,2
150,90,210,35,994165.977712,2
150,90,220,25,990429.795248,9
150,90,220,20,990429.795248,9
150,90,220,35,1010967.19218,3
150,90,220,30,1010967.19218,3
150,90,230,20,989205.706152,9
150,90,230,30,1010867.10134,3
150,90,230,25,989205.706152,9
150,90,240,20,989413.456368,9
150,90,230,35,1010867.10134,3
150,90,240,25,989413.456368,9
150,90,240,35,1014197.95058,4
150,90,240,30,1014197.95058,4
160,50,150,25,1004601.0966,18
160,50,150,20,1004601.0966,18
160,50,150,30,1006165.01301,3
160,50,150,35,1006165.01301,3
160,50,160,20,1004381.28447,17
160,50,160,30,1006806.46629,2
160,50,160,35,1006806.46629,2
160,50,160,25,1004381.28447,17
160,50,170,20,995951.759584,15
160,50,170,25,995951.759584,15
160,50,180,20,997179.314432,14
160,50,170,35,1006908.64606,2
160,50,170,30,1006908.64606,2
160,50,180,25,997179.314432,14
160,50,180,30,1007012.30894,2
160,50,190,20,1000621.76156,15
160,50,190,25,1000621.76156,15
160,50,180,35,1007012.30894,2
160,50,190,30,1006905.42606,2
160,50,190,35,1006905.42606,2
160,50,200,25,991410.101864,14
160,50,200,30,1007108.9925,2
160,50,200,20,991410.101864,14
160,50,200,35,1007108.9925,2
160,50,210,20,984410.285376,11
160,50,210,30,1007213.38883,2
160,50,210,25,984410.285376,11
160,50,210,35,1007213.38883,2
160,50,220,20,990434.609944,10
160,50,220,25,990434.609944,10
160,50,220,35,993746.844976,2
160,50,230,20,988091.252272,11
160,50,230,25,988091.252272,11
160,50,230,30,993959.065504,2
160,50,220,30,993746.844976,2
160,50,240,25,989308.322624,9
160,50,240,20,989308.322624,9
160,50,240,35,1010961.59595,3
160,50,240,30,1010961.59595,3
160,50,230,35,993959.065504,2
160,60,150,25,1000798.4682,17
160,60,150,30,1006806.46629,2
160,60,160,20,997080.463312,15
160,60,150,35,1006806.46629,2
160,60,150,20,1000798.4682,17
160,60,160,35,1004417.00878,3
160,60,170,20,999065.916912,14
160,60,170,25,999065.916912,14
160,60,160,30,1004417.00878,3
160,60,160,25,997080.463312,15
160,60,180,20,997497.642264,14
160,60,170,35,1004626.26374,3
160,60,180,25,997497.642264,14
160,60,180,30,1006905.42606,2
160,60,170,30,1004626.26374,3
160,60,190,20,996742.767816,13
160,60,190,25,996742.767816,13
160,60,190,30,1007111.9397,2
160,60,180,35,1006905.42606,2
160,60,190,35,1007111.9397,2
160,60,200,25,989076.213568,11
160,60,200,20,989076.213568,11
160,60,210,20,991094.039048,9
160,60,200,35,1007422.51394,2
160,60,200,30,1007422.51394,2
160,60,210,25,991094.039048,9
160,60,210,30,1007221.96242,2
160,60,220,25,990777.684968,9
160,60,210,35,1007221.96242,2
160,60,220,20,990777.684968,9
160,60,220,30,994163.849328,2
160,60,220,35,994163.849328,2
160,60,230,25,990122.843184,9
160,60,230,20,990122.843184,9
160,60,230,30,1011173.86352,3
160,60,230,35,1011173.86352,3
160,60,240,20,989712.615656,9
160,60,240,30,1010969.06157,3
160,60,240,35,1010969.06157,3
160,60,240,25,989712.615656,9
160,70,150,20,1001212.37314,17
160,70,150,25,1001212.37314,17
160,70,150,35,1006804.15354,2
160,70,160,20,996941.305032,15
160,70,150,30,1006804.15354,2
160,70,160,25,996941.305032,15
160,70,160,30,1004730.76262,3
160,70,160,35,1004730.76262,3
160,70,170,20,995984.597232,12
160,70,170,25,995984.597232,12
160,70,170,30,1004934.7294,3
160,70,170,35,1004934.7294,3
160,70,180,25,996101.85424,12
160,70,180,20,996101.85424,12
160,70,180,30,1007111.9397,2
160,70,180,35,1007111.9397,2
160,70,190,20,997680.369688,12
160,70,190,35,1007426.05058,2
160,70,190,30,1007426.05058,2
160,70,190,25,997680.369688,12
160,70,200,20,989379.821952,11
160,70,200,25,989379.821952,11
160,70,200,35,1007323.51146,2
160,70,210,20,990254.257704,9
160,70,200,30,1007323.51146,2
160,70,210,30,995005.99252,1
160,70,210,25,990254.257704,9
160,70,220,20,989514.82988,9
160,70,210,35,995005.99252,1
160,70,220,25,989514.82988,9
160,70,220,35,994165.811392,2
160,70,220,30,994165.811392,2
160,70,230,20,990124.650304,9
160,70,230,25,990124.650304,9
160,70,230,30,1011073.84395,3
160,70,240,20,990429.499032,9
160,70,230,35,1011073.84395,3
160,70,240,25,990429.499032,9
160,70,240,30,1010870.49955,3
160,70,240,35,1010870.49955,3
160,80,150,20,1001114.07442,16
160,80,150,25,1001114.07442,16
160,80,150,35,1006908.64606,2
160,80,150,30,1006908.64606,2
160,80,160,20,996267.511048,14
160,80,160,25,996267.511048,14
160,80,160,30,1004831.81189,3
160,80,170,20,997415.024704,14
160,80,160,35,1004831.81189,3
160,80,170,25,997415.024704,14
160,80,170,30,1004725.67459,3
160,80,170,35,1004725.67459,3
160,80,180,20,998590.287016,13
160,80,180,25,998590.287016,13
160,80,180,30,1004726.95348,3
160,80,180,35,1004726.95348,3
160,80,190,20,989385.367056,11
160,80,190,25,989385.367056,11
160,80,190,30,1007118.77503,2
160,80,190,35,1007118.77503,2
160,80,200,20,984813.867784,10
160,80,200,25,984813.867784,10
160,80,200,35,995003.5904,1
160,80,200,30,995003.5904,1
160,80,210,20,989111.667584,9
160,80,210,25,989111.667584,9
160,80,210,30,994061.984608,2
